href,2021-01-01,2021-01-02
1075171,-1.0,15.0
1126114,-1.0,49.95
1129725,-1.0,57.75
1147400,-1.0,209.3
1183493,-1.0,59.95
1108520,-1.0,89.0
1091282,-1.0,89.0
1123260,-1.0,90.0
1126221,-1.0,55.0
1150405,-1.0,99.95
1167180,-1.0,89.0
1126910,-1.0,44.98
1180827,-1.0,59.0
1168326,-1.0,119.95
1154546,-1.0,189.99
1173910,-1.0,79.95
1116844,-1.0,80.0
1199534,-1.0,99.0
1137042,-1.0,69.99
1170877,-1.0,79.95
1091286,-1.0,44.5
1199408,-1.0,69.95
1109212,-1.0,94.95
1168658,-1.0,119.95
1216529,-1.0,89.95
1151437,-1.0,150.0
1104268,-1.0,89.95
1115965,-1.0,19.5
1118960,-1.0,109.95
1207349,-1.0,29.95
1213815,-1.0,84.95
1133733,-1.0,119.0
1157339,-1.0,80.0
1115964,-1.0,19.5
1170315,-1.0,54.95
1136998,-1.0,69.99
1104656,-1.0,83.97
1129726,-1.0,63.0
1142331,-1.0,17.49
1142711,-1.0,69.95
1189712,-1.0,39.0
1092357,-1.0,59.95
1087008,-1.0,84.95
1126487,-1.0,30.0
1142002,-1.0,159.0
1197285,-1.0,59.95
1170873,-1.0,84.95
1089460,-1.0,79.95
1134525,-1.0,99.95
1108161,-1.0,28.0
1134735,-1.0,99.0
1098677,-1.0,27.3
1091287,-1.0,62.0
1166941,-1.0,94.95
1198972,-1.0,69.95
1213644,-1.0,49.95
1147962,-1.0,89.95
1214772,-1.0,29.99
1135082,-1.0,90.0
1157340,-1.0,54.0
1167566,-1.0,150.0
1134178,-1.0,329.0
1136994,-1.0,35.99
1115685,-1.0,50.0
1108391,-1.0,99.0
1117880,-1.0,99.95
1065073,-1.0,59.95
1075174,-1.0,17.99
1168325,-1.0,119.95
1157322,-1.0,85.0
1175108,-1.0,59.0
1139589,-1.0,59.95
1156348,-1.0,134.0
1095770,-1.0,29.95
1178804,-1.0,89.0
1113922,-1.0,149.0
1170324,-1.0,49.95
1196382,-1.0,24.99
1162084,-1.0,140.0
1214640,-1.0,49.95
1120338,-1.0,31.67
1185721,-1.0,59.95
1180091,-1.0,69.0
1108800,-1.0,49.95
1192557,-1.0,79.99
564251,-1.0,79.9
1090890,-1.0,79.95
1135069,-1.0,60.0
1036668,-1.0,41.97
1119181,-1.0,99.95
1136363,-1.0,20.99
1011766,-1.0,30.0
689583,-1.0,99.95
1209787,-1.0,99.95
1202670,-1.0,69.95
1196376,-1.0,24.99
1212645,-1.0,139.95
1214771,-1.0,29.99
1214774,-1.0,29.99
1189709,-1.0,24.0
1109226,-1.0,84.95
1157323,-1.0,34.0
1119182,-1.0,99.95
1148296,-1.0,79.99
1193842,-1.0,79.99
1204137,-1.0,39.95
1136354,-1.0,29.99
1116036,-1.0,23.4
1137191,-1.0,74.95
1207348,-1.0,29.95
1173760,-1.0,29.99
1198136,-1.0,139.0
1051200,-1.0,17.5
1133728,-1.0,71.4
1214029,-1.0,99.95
1167434,-1.0,149.95
1214003,-1.0,109.95
1150212,-1.0,89.99
1150211,-1.0,89.99
1147101,-1.0,349.95
1150342,-1.0,69.99
1217200,-1.0,89.95
1182298,-1.0,69.95
1213209,-1.0,119.95
1130045,-1.0,89.99
1168702,-1.0,89.99
1183554,-1.0,129.95
1213279,-1.0,69.95
1206086,-1.0,180.0
1105760,-1.0,45.0
1214088,-1.0,183.2
1213819,-1.0,99.95
1150217,-1.0,89.99
1208407,-1.0,119.95
1210426,-1.0,129.95
1182318,-1.0,69.95
1212532,-1.0,119.95
1132124,-1.0,59.99
1154747,-1.0,89.99
1161600,-1.0,35.0
1208406,-1.0,129.95
1139380,-1.0,159.95
1212547,-1.0,139.95
1139338,-1.0,109.95
1213804,-1.0,109.95
1213281,-1.0,69.95
1133759,-1.0,380.0
1167441,-1.0,149.95
1206853,-1.0,155.0
1208399,-1.0,119.95
1214412,-1.0,49.0
1132930,-1.0,240.0
1155544,-1.0,53.99
1215419,-1.0,79.99
1217199,-1.0,89.95
1201997,-1.0,179.95
1136625,-1.0,79.99
1139329,-1.0,109.95
1182309,-1.0,69.95
1209262,-1.0,183.2
1136619,-1.0,69.99
1150187,-1.0,69.99
1213826,-1.0,69.95
1154723,-1.0,79.99
1138606,-1.0,249.0
1217926,-1.0,289.0
1133764,-1.0,320.0
1133660,-1.0,275.0
1201568,-1.0,129.95
1111324,-1.0,199.0
1203760,-1.0,139.95
1201788,-1.0,169.95
1202583,-1.0,149.95
1209242,-1.0,189.0
1124358,-1.0,139.95
1203009,-1.0,129.95
1207670,-1.0,119.95
1183593,-1.0,109.95
1209186,-1.0,109.95
1150336,-1.0,79.99
1162408,-1.0,139.0
1196413,-1.0,70.0
1206101,-1.0,139.95
1148116,-1.0,79.95
1214030,-1.0,99.95
1209635,-1.0,119.95
1167430,-1.0,139.95
1150205,-1.0,79.99
1206913,-1.0,129.95
1209268,-1.0,129.95
1206104,-1.0,139.95
1150203,-1.0,79.99
1136442,-1.0,25.0
1154761,-1.0,89.99
1212448,-1.0,99.95
1213272,-1.0,59.99
1130041,-1.0,99.99
1206075,-1.0,192.0
1139303,-1.0,129.95
1212858,-1.0,149.99
1163573,-1.0,299.0
1206003,-1.0,119.95
1212543,-1.0,99.95
1194111,-1.0,179.95
1156594,-1.0,39.99
1132920,-1.0,140.0
1206107,-1.0,89.95
1139376,-1.0,129.95
1216025,-1.0,59.99
1133762,-1.0,195.0
1156581,-1.0,89.99
1136622,-1.0,79.99
1139378,-1.0,129.95
1207669,-1.0,119.95
1146740,-1.0,169.0
1133661,-1.0,295.0
905676,-1.0,143.99
488616,-1.0,59.95
1100284,-1.0,70.0
1182131,-1.0,99.95
1175315,-1.0,39.99
1135155,-1.0,110.0
1162367,-1.0,60.0
1105598,-1.0,70.0
507783,-1.0,111.99
1190844,-1.0,89.99
1153030,-1.0,109.0
1038797,-1.0,55.99
1116223,-1.0,59.99
1138731,-1.0,89.95
1139139,-1.0,79.99
1144454,-1.0,89.95
898225,-1.0,79.99
1190843,-1.0,79.99
1182625,-1.0,79.95
1172204,-1.0,90.0
1088812,-1.0,79.95
1142405,-1.0,41.99
1204003,-1.0,87.2
1139269,-1.0,99.0
1142407,-1.0,39.99
1065626,-1.0,65.95
1050181,-1.0,83.3
1142759,-1.0,94.95
1193670,-1.0,79.99
1170327,-1.0,44.95
1167291,-1.0,119.0
1185729,-1.0,199.0
1126888,-1.0,44.98
1153950,-1.0,69.99
1167541,-1.0,90.0
1166271,-1.0,149.0
1132539,-1.0,69.99
1127210,-1.0,80.71
1134949,-1.0,69.0
1098644,-1.0,77.4
1177007,-1.0,69.99
1168661,-1.0,99.95
990621,-1.0,80.0
1174265,-1.0,54.95
1116197,-1.0,59.99
1153970,-1.0,59.99
1101301,-1.0,90.0
1021372,-1.0,79.0
1099428,-1.0,101.99
1166483,-1.0,129.0
1169879,-1.0,119.95
1133634,-1.0,89.95
1175840,-1.0,109.0
1132111,-1.0,47.97
1152627,-1.0,29.95
1127649,-1.0,35.98
1153341,-1.0,27.48
947155,-1.0,59.95
1060595,-1.0,249.0
1137118,-1.0,129.0
1166498,-1.0,119.0
1161523,-1.0,90.0
1219632,-1.0,69.99
790672,-1.0,89.99
1153345,-1.0,59.95
898223,-1.0,79.99
1118011,-1.0,46.8
1084492,-1.0,129.0
1064639,-1.0,59.99
1116091,-1.0,41.99
1085671,-1.0,89.95
1196945,-1.0,99.99
1184014,-1.0,79.99
1132515,-1.0,69.99
1124346,-1.0,49.95
1216450,-1.0,79.95
1139035,-1.0,70.0
724662,-1.0,114.95
1212996,-1.0,78.4
1172169,-1.0,89.95
1169834,-1.0,53.97
1098685,-1.0,69.99
1148535,-1.0,49.95
1182663,-1.0,49.95
1142793,-1.0,17.49
1089293,-1.0,69.95
1117079,-1.0,80.0
1079963,-1.0,69.0
1142293,-1.0,30.0
1137999,-1.0,129.0
1196089,-1.0,69.99
775714,-1.0,87.5
1085633,-1.0,109.0
1142082,-1.0,20.97
1196087,-1.0,69.99
1133640,-1.0,89.95
1175277,-1.0,79.0
1190840,-1.0,69.99
535303,-1.0,74.95
1199252,-1.0,89.95
1133639,-1.0,89.95
1144605,-1.0,33.99
1131123,-1.0,90.0
1176836,-1.0,79.95
1197552,-1.0,35.98
1156633,-1.0,99.0
1129547,-1.0,119.0
1115975,-1.0,23.4
1139936,-1.0,71.4
1069523,-1.0,89.0
1134498,-1.0,169.0
1169662,-1.0,39.99
1164989,-1.0,99.95
1007380,-1.0,70.0
1172212,-1.0,110.0
1067158,-1.0,60.0
1142076,-1.0,31.47
1136455,-1.0,69.99
1126885,-1.0,35.98
1217966,-1.0,71.2
1142276,-1.0,31.2
1150121,-1.0,79.99
732335,-1.0,59.99
1170322,-1.0,24.47
632012,-1.0,59.95
1143990,-1.0,99.0
1151351,-1.0,31.49
956908,-1.0,59.95
1097059,-1.0,159.0
1169415,-1.0,49.98
1179675,-1.0,109.9
974123,-1.0,69.95
1135156,-1.0,130.0
1122596,-1.0,29.98
1133641,-1.0,89.95
1196367,-1.0,29.99
1131109,-1.0,110.0
1136285,-1.0,89.99
1214232,-1.0,44.9
958388,-1.0,149.95
1110947,-1.0,65.97
1115977,-1.0,23.4
1123952,-1.0,34.99
1139922,-1.0,83.3
1169876,-1.0,119.95
1091198,-1.0,100.0
1137998,-1.0,129.0
1156628,-1.0,119.99
394935,-1.0,99.95
1132525,-1.0,69.99
887812,-1.0,89.4
1149425,-1.0,99.99
1131104,-1.0,110.0
1142406,-1.0,34.99
1215423,-1.0,89.99
1147266,-1.0,79.99
1140053,-1.0,34.99
1144585,-1.0,39.99
1189473,-1.0,49.0
1100191,-1.0,70.0
1121039,-1.0,99.0
1120524,-1.0,27.99
1160395,-1.0,99.95
1165460,-1.0,32.97
1136042,-1.0,79.99
1144569,-1.0,47.48
1127066,-1.0,32.97
1196390,-1.0,29.99
1121541,-1.0,89.99
1168200,-1.0,79.99
1063069,-1.0,69.99
1212853,-1.0,79.99
1198940,-1.0,89.95
1182604,-1.0,69.95
1101345,-1.0,69.99
1165932,-1.0,220.0
1094921,-1.0,84.95
1189482,-1.0,109.0
1117564,-1.0,79.99
1190694,-1.0,70.4
1115723,-1.0,41.97
1211913,-1.0,69.0
1131988,-1.0,69.95
1196088,-1.0,69.99
594368,-1.0,79.95
1100654,-1.0,69.95
1142512,-1.0,45.0
1127883,-1.0,64.98
1128741,-1.0,89.4
1169668,-1.0,27.99
1160524,-1.0,59.98
1154757,-1.0,53.99
1161067,-1.0,59.98
1149234,-1.0,95.4
1167323,-1.0,135.99
1183483,-1.0,64.97
1153033,-1.0,139.0
792596,-1.0,71.2
1091252,-1.0,89.95
1156966,-1.0,51.98
1172760,-1.0,89.0
1065075,-1.0,59.95
1119893,-1.0,159.0
1154745,-1.0,35.1
1148035,-1.0,59.99
1126415,-1.0,79.96
1096271,-1.0,23.4
1149542,-1.0,53.99
957984,-1.0,279.0
755037,-1.0,31.5
1137208,-1.0,149.0
1151830,-1.0,55.3
1161059,-1.0,69.97
1157109,-1.0,97.96
1182998,-1.0,47.98
1132623,-1.0,69.3
1192821,-1.0,71.97
1180306,-1.0,89.97
1196447,-1.0,151.2
1149539,-1.0,59.99
1132062,-1.0,55.3
1063019,-1.0,149.97
1175224,-1.0,169.0
1161115,-1.0,47.98
742616,-1.0,90.95
1119035,-1.0,19.5
1126883,-1.0,54.98
1142496,-1.0,47.99
1137248,-1.0,139.0
1169678,-1.0,16.0
1031495,-1.0,113.97
1132504,-1.0,71.99
1179638,-1.0,49.98
1183244,-1.0,59.98
1132442,-1.0,23.4
754181,-1.0,24.75
1171163,-1.0,71.97
1058128,-1.0,99.95
1179685,-1.0,59.98
1142515,-1.0,45.0
1161532,-1.0,45.0
1192724,-1.0,79.99
1160623,-1.0,99.95
1087639,-1.0,55.0
1207526,-1.0,132.0
1170573,-1.0,19.95
1202585,-1.0,79.95
1173054,-1.0,89.0
1150692,-1.0,69.99
1217124,-1.0,59.99
1136416,-1.0,23.4
1123626,-1.0,69.95
1187798,-1.0,69.95
1163874,-1.0,109.95
1121214,-1.0,35.0
1181306,-1.0,140.0
1158592,-1.0,19.95
1152040,-1.0,49.99
1117194,-1.0,69.99
1135303,-1.0,78.0
1118258,-1.0,55.97
1176890,-1.0,99.95
1142125,-1.0,29.95
1197511,-1.0,59.95
1184902,-1.0,29.99
1177024,-1.0,44.95
1115025,-1.0,29.99
1156224,-1.0,89.0
1182671,-1.0,59.95
1169677,-1.0,29.99
1158123,-1.0,60.0
1160638,-1.0,89.95
947760,-1.0,119.95
1150707,-1.0,49.99
1142401,-1.0,30.0
758924,-1.0,55.0
1160637,-1.0,89.95
1156577,-1.0,39.99
1197513,-1.0,59.95
1188451,-1.0,109.0
1196377,-1.0,24.99
1167519,-1.0,76.97
1066157,-1.0,89.95
1104013,-1.0,171.0
1202496,-1.0,149.95
1091177,-1.0,60.0
1179457,-1.0,34.98
1175488,-1.0,54.95
1203986,-1.0,63.2
1170541,-1.0,79.99
1064645,-1.0,69.95
1196378,-1.0,24.99
1102360,-1.0,23.4
1174995,-1.0,19.95
1164056,-1.0,79.95
1200512,-1.0,69.99
1022661,-1.0,75.0
1192715,-1.0,89.99
1162295,-1.0,65.0
1168452,-1.0,89.95
1215386,-1.0,54.4
951129,-1.0,60.0
1151365,-1.0,29.99
1142837,-1.0,39.99
1083226,-1.0,40.0
1125017,-1.0,109.95
1196796,-1.0,59.99
1188482,-1.0,103.99
905678,-1.0,79.99
1170529,-1.0,89.99
1080874,-1.0,89.95
1215427,-1.0,69.99
1159735,-1.0,75.0
952850,-1.0,99.0
592093,-1.0,89.95
1216097,-1.0,79.99
1136457,-1.0,49.99
1192725,-1.0,79.99
976815,-1.0,65.0
1154073,-1.0,69.99
1131130,-1.0,50.0
1151366,-1.0,27.99
1146635,-1.0,79.99
1103275,-1.0,20.0
1152041,-1.0,49.99
1108269,-1.0,60.0
1170338,-1.0,49.95
1108501,-1.0,45.0
1145688,-1.0,23.99
1151800,-1.0,41.3
1190733,-1.0,79.0
1135801,-1.0,29.74
1151794,-1.0,48.3
1151337,-1.0,39.99
1213563,-1.0,69.95
1192103,-1.0,39.99
1124059,-1.0,47.4
1146312,-1.0,99.0
1192847,-1.0,49.99
1192095,-1.0,39.99
1174423,-1.0,19.99
1124503,-1.0,39.99
1140200,-1.0,59.0
1182699,-1.0,49.95
1149590,-1.0,95.0
1156434,-1.0,79.99
1147048,-1.0,109.95
1147262,-1.0,69.99
1117196,-1.0,69.99
1132297,-1.0,69.99
1174425,-1.0,19.99
1052030,-1.0,79.95
1156578,-1.0,39.99
1160314,-1.0,79.95
1124244,-1.0,65.0
1124274,-1.0,80.0
1138416,-1.0,69.95
1158591,-1.0,19.95
1151797,-1.0,41.3
1173055,-1.0,89.0
1194650,-1.0,79.95
1195160,-1.0,79.95
1161173,-1.0,69.3
1167523,-1.0,119.95
1140328,-1.0,79.99
1164402,-1.0,19.99
1186253,-1.0,59.95
1162280,-1.0,60.0
1120965,-1.0,89.0
1149320,-1.0,24.99
994209,-1.0,80.0
1196472,-1.0,79.95
723097,-1.0,59.99
1149248,-1.0,39.99
1140209,-1.0,59.0
1199872,-1.0,129.95
1153942,-1.0,59.99
1179359,-1.0,24.99
1213280,-1.0,69.99
1119665,-1.0,127.2
1144462,-1.0,34.98
1174993,-1.0,19.95
821701,-1.0,99.99
1185208,-1.0,55.99
977116,-1.0,65.0
894469,-1.0,75.0
1150130,-1.0,98.0
1135749,-1.0,79.95
1088217,-1.0,45.0
1134769,-1.0,59.95
1118441,-1.0,39.99
1160663,-1.0,69.95
1196380,-1.0,24.99
1098354,-1.0,70.0
930286,-1.0,37.99
1133717,-1.0,190.0
977121,-1.0,65.0
1147045,-1.0,129.95
592073,-1.0,89.95
1154513,-1.0,139.99
128593,-1.0,47.97
1202472,-1.0,89.95
1139056,-1.0,79.99
1179355,-1.0,24.99
776760,-1.0,65.0
1148114,-1.0,41.96
921990,-1.0,47.97
674672,-1.0,49.95
1151372,-1.0,39.99
1164369,-1.0,24.99
1116121,-1.0,69.99
1164368,-1.0,24.99
1051303,-1.0,49.95
1142100,-1.0,17.97
1154686,-1.0,21.25
1197512,-1.0,59.95
1055815,-1.0,50.0
1183497,-1.0,69.95
1108572,-1.0,179.0
1214219,-1.0,151.2
1211460,-1.0,63.2
1148454,-1.0,109.05
1185162,-1.0,79.99
1185200,-1.0,55.99
1192097,-1.0,39.99
892760,-1.0,50.0
1142306,-1.0,59.99
1124502,-1.0,39.99
1054558,-1.0,69.95
641092,-1.0,24.0
1148117,-1.0,59.95
1186252,-1.0,41.97
1183082,-1.0,39.98
1120212,-1.0,44.98
1118439,-1.0,23.99
1129730,-1.0,31.95
1139261,-1.0,79.0
1116564,-1.0,119.0
1175834,-1.0,119.0
1140240,-1.0,27.98
1142409,-1.0,35.99
1175228,-1.0,99.0
1117557,-1.0,69.99
1139414,-1.0,119.95
1142709,-1.0,127.2
1136427,-1.0,59.99
1163098,-1.0,39.98
1075650,-1.0,79.99
1154666,-1.0,21.25
1117569,-1.0,35.99
1201452,-1.0,69.95
983616,-1.0,58.0
1132123,-1.0,29.99
1137337,-1.0,59.99
1176772,-1.0,79.99
1197698,-1.0,129.0
1192117,-1.0,69.99
1163099,-1.0,99.95
1166556,-1.0,29.99
1182707,-1.0,64.95
1115905,-1.0,27.3
1139054,-1.0,75.99
1156685,-1.0,79.0
1116671,-1.0,149.95
1202582,-1.0,99.95
1076190,-1.0,159.99
1137632,-1.0,34.99
984640,-1.0,20.99
1156119,-1.0,99.99
1182674,-1.0,54.95
1103942,-1.0,85.0
1082429,-1.0,99.0
1112627,-1.0,59.99
1115936,-1.0,69.99
1142287,-1.0,59.99
1132521,-1.0,69.99
1136790,-1.0,41.99
1166548,-1.0,39.99
1138271,-1.0,41.99
1183560,-1.0,89.95
1024564,-1.0,150.0
1215765,-1.0,69.99
1202391,-1.0,99.95
1136771,-1.0,69.99
1199819,-1.0,79.0
1111953,-1.0,99.95
1140993,-1.0,69.95
483272,-1.0,69.95
1193544,-1.0,59.95
1170019,-1.0,89.95
1082497,-1.0,69.0
1135743,-1.0,79.95
1149074,-1.0,27.99
1126483,-1.0,29.99
1153178,-1.0,48.99
1056229,-1.0,79.95
1117412,-1.0,27.48
1205166,-1.0,89.99
1088914,-1.0,49.95
835846,-1.0,59.99
1139272,-1.0,79.0
1196471,-1.0,69.95
1136765,-1.0,49.99
1126904,-1.0,35.98
1172287,-1.0,129.0
1146551,-1.0,69.99
1165707,-1.0,139.0
1192463,-1.0,95.0
1140050,-1.0,29.99
1195067,-1.0,69.95
1167560,-1.0,190.0
1153948,-1.0,79.99
1212994,-1.0,54.4
1116527,-1.0,20.0
1137949,-1.0,59.95
1155848,-1.0,54.98
1138266,-1.0,69.99
1119523,-1.0,159.95
1153959,-1.0,49.99
1116533,-1.0,30.0
1140469,-1.0,34.98
1133382,-1.0,59.99
1117577,-1.0,41.99
1132331,-1.0,69.99
1170275,-1.0,39.99
1155395,-1.0,139.0
1170196,-1.0,35.99
703502,-1.0,59.95
1116528,-1.0,20.0
1188971,-1.0,89.99
1154373,-1.0,119.0
1027462,-1.0,28.0
1182689,-1.0,54.95
716310,-1.0,49.95
1132144,-1.0,39.99
1169672,-1.0,39.99
1148722,-1.0,280.0
1153161,-1.0,250.0
1212210,-1.0,89.0
1146554,-1.0,94.95
1125908,-1.0,35.99
940841,-1.0,51.6
1182686,-1.0,69.95
1103254,-1.0,69.0
1140334,-1.0,99.99
1064894,-1.0,99.0
1172121,-1.0,69.99
1167446,-1.0,89.95
1184020,-1.0,39.99
1149043,-1.0,27.99
1073913,-1.0,99.0
1189104,-1.0,53.97
1204088,-1.0,149.0
1127847,-1.0,69.95
1169756,-1.0,79.99
923149,-1.0,59.99
1098863,-1.0,23.4
1136421,-1.0,79.99
767708,-1.0,89.95
1156974,-1.0,34.98
1212156,-1.0,169.0
1141052,-1.0,99.95
1161066,-1.0,49.98
1152969,-1.0,69.95
1097073,-1.0,69.0
1047672,-1.0,17.99
1116204,-1.0,35.99
1073286,-1.0,21.98
1116534,-1.0,30.0
1089595,-1.0,280.0
1136434,-1.0,69.99
1139798,-1.0,29.99
716274,-1.0,49.95
1060456,-1.0,59.99
1129622,-1.0,59.99
1166881,-1.0,47.97
1128749,-1.0,71.4
1116592,-1.0,159.95
1133438,-1.0,69.99
1149096,-1.0,20.99
1195057,-1.0,69.95
1180811,-1.0,39.0
1138270,-1.0,59.99
1158531,-1.0,79.95
712821,-1.0,69.0
1152979,-1.0,89.0
1117576,-1.0,41.99
1049226,-1.0,50.97
1185337,-1.0,49.0
1136452,-1.0,59.99
957787,-1.0,79.0
1114243,-1.0,89.0
1170340,-1.0,39.95
1185113,-1.0,55.99
1140766,-1.0,119.95
1117558,-1.0,35.99
1137692,-1.0,59.49
1112679,-1.0,99.0
1091456,-1.0,29.97
1158458,-1.0,18.0
1212997,-1.0,54.4
1123007,-1.0,19.98
1113883,-1.0,89.4
1136766,-1.0,49.99
1174234,-1.0,35.97
1136787,-1.0,35.99
967344,-1.0,129.0
1136864,-1.0,47.97
1141075,-1.0,49.95
1166880,-1.0,47.97
1118317,-1.0,69.99
1029479,-1.0,89.95
1148449,-1.0,99.95
1180301,-1.0,69.0
1167521,-1.0,99.95
1066835,-1.0,99.0
1156964,-1.0,39.98
1126351,-1.0,79.95
1001302,-1.0,31.2
1132330,-1.0,69.99
1067755,-1.0,29.95
1171579,-1.0,69.95
1067721,-1.0,49.95
1216493,-1.0,169.95
957786,-1.0,79.0
1209798,-1.0,89.99
1140241,-1.0,34.98
1188932,-1.0,54.95
1128750,-1.0,71.4
1184087,-1.0,34.99
1163069,-1.0,79.95
1151338,-1.0,27.99
999117,-1.0,27.3
1053470,-1.0,49.95
1173524,-1.0,49.0
930485,-1.0,53.98
1132415,-1.0,59.99
1184421,-1.0,89.0
1129623,-1.0,59.99
1009320,-1.0,99.0
1060423,-1.0,59.99
999129,-1.0,41.99
1132524,-1.0,69.99
1135664,-1.0,55.97
1163070,-1.0,49.98
933351,-1.0,89.95
1167492,-1.0,179.95
1132319,-1.0,49.99
1144704,-1.0,132.0
1139253,-1.0,119.0
1135661,-1.0,79.95
1127832,-1.0,79.95
1170276,-1.0,39.99
1174145,-1.0,155.29
1141806,-1.0,89.95
1158459,-1.0,21.0
1064896,-1.0,449.0
1154003,-1.0,59.99
1163068,-1.0,69.95
1068514,-1.0,23.98
1177839,-1.0,69.95
996264,-1.0,40.0
1126484,-1.0,29.99
1172323,-1.0,29.99
1176883,-1.0,79.95
1201462,-1.0,54.4
1065233,-1.0,49.95
1170020,-1.0,62.97
1139793,-1.0,49.99
1148573,-1.0,220.0
1185461,-1.0,54.95
1134972,-1.0,39.98
1127677,-1.0,31.98
1080646,-1.0,119.0
1151348,-1.0,39.99
1078170,-1.0,280.0
1136451,-1.0,59.99
1195611,-1.0,49.99
1198237,-1.0,69.95
1155936,-1.0,24.49
628045,-1.0,74.9
1147290,-1.0,105.0
1190864,-1.0,150.0
1104190,-1.0,69.99
991649,-1.0,125.0
1128580,-1.0,79.99
949806,-1.0,129.0
1168149,-1.0,119.95
1138846,-1.0,13.99
1154351,-1.0,20.0
1168153,-1.0,109.95
1101540,-1.0,119.95
1061508,-1.0,109.95
1203256,-1.0,99.95
611953,-1.0,45.0
504509,-1.0,179.95
1154329,-1.0,29.99
758659,-1.0,79.9
1104246,-1.0,51.39
456819,-1.0,69.0
1096636,-1.0,27.3
1090892,-1.0,74.95
478464,-1.0,39.95
1062966,-1.0,79.95
1169487,-1.0,149.95
1141787,-1.0,20.99
567750,-1.0,219.95
1097464,-1.0,189.0
798049,-1.0,89.0
1023609,-1.0,220.0
1157504,-1.0,34.95
1138851,-1.0,17.49
1085234,-1.0,149.95
504495,-1.0,169.95
1154326,-1.0,20.0
1184502,-1.0,24.99
773189,-1.0,89.0
776886,-1.0,129.0
991735,-1.0,55.0
1103061,-1.0,89.95
590019,-1.0,59.95
1144893,-1.0,99.95
1128576,-1.0,59.99
1168180,-1.0,89.95
881899,-1.0,89.95
1090903,-1.0,89.95
1168150,-1.0,99.95
1169501,-1.0,119.95
1039197,-1.0,89.95
567937,-1.0,149.95
1187002,-1.0,24.99
1102583,-1.0,49.0
1152434,-1.0,89.95
1154349,-1.0,20.0
1147292,-1.0,105.0
1128568,-1.0,31.2
991733,-1.0,125.0
386647,-1.0,159.0
1152946,-1.0,90.0
1169491,-1.0,99.95
777595,-1.0,129.0
1102590,-1.0,59.95
959972,-1.0,105.0
1138850,-1.0,13.99
1101129,-1.0,89.95
1126154,-1.0,10.0
1104192,-1.0,59.99
1082260,-1.0,160.0
927207,-1.0,89.95
1143998,-1.0,99.95
1082258,-1.0,140.0
590025,-1.0,109.0
1138852,-1.0,17.49
1159154,-1.0,89.95
700299,-1.0,69.95
1169171,-1.0,199.95
604353,-1.0,119.0
633539,-1.0,89.95
1200374,-1.0,99.95
1138569,-1.0,74.98
982026,-1.0,89.0
1155919,-1.0,79.99
1124848,-1.0,159.0
991759,-1.0,150.0
689505,-1.0,99.95
1169490,-1.0,89.95
1135004,-1.0,149.95
1016039,-1.0,69.95
1185359,-1.0,34.99
1150800,-1.0,89.95
1062900,-1.0,99.95
940539,-1.0,79.95
981976,-1.0,179.0
1090904,-1.0,89.95
1186996,-1.0,39.99
1036785,-1.0,149.95
1135088,-1.0,130.0
1055517,-1.0,159.0
567755,-1.0,219.95
611021,-1.0,45.0
1134998,-1.0,129.95
1080781,-1.0,59.95
636122,-1.0,189.95
1200408,-1.0,129.95
1104319,-1.0,99.95
1128579,-1.0,79.99
1011739,-1.0,42.0
479687,-1.0,89.95
776884,-1.0,119.0
611957,-1.0,45.0
1080779,-1.0,79.95
894693,-1.0,89.95
611798,-1.0,45.0
1160449,-1.0,99.95
1155928,-1.0,59.99
940541,-1.0,79.95
1135024,-1.0,100.0
1138843,-1.0,24.49
590016,-1.0,109.0
1188692,-1.0,34.99
1167502,-1.0,79.95
1188694,-1.0,49.99
991656,-1.0,95.0
957347,-1.0,89.95
1105291,-1.0,157.5
1135001,-1.0,129.95
1196608,-1.0,15.0
682681,-1.0,79.95
773190,-1.0,89.0
1130688,-1.0,10.0
1017369,-1.0,49.47
1126153,-1.0,17.49
1143855,-1.0,111.3
1160448,-1.0,109.95
957346,-1.0,89.95
990587,-1.0,89.0
1143891,-1.0,99.95
894694,-1.0,79.95
469449,-1.0,79.95
1142329,-1.0,17.49
886721,-1.0,89.95
611956,-1.0,45.0
643299,-1.0,89.95
1135011,-1.0,99.95
1128574,-1.0,59.99
1126148,-1.0,17.49
1016738,-1.0,66.0
471836,-1.0,89.95
1135006,-1.0,149.95
738532,-1.0,79.95
1135005,-1.0,149.95
738542,-1.0,79.95
1128571,-1.0,35.99
1118922,-1.0,99.95
411136,-1.0,44.95
1168175,-1.0,109.95
1101542,-1.0,279.0
1148294,-1.0,99.95
1152353,-1.0,159.95
1190866,-1.0,198.0
1196015,-1.0,129.0
1162267,-1.0,235.0
1101543,-1.0,229.95
1105310,-1.0,321.0
1151836,-1.0,89.95
939825,-1.0,89.95
1206426,-1.0,49.99
1207519,-1.0,69.95
1152942,-1.0,90.0
1204138,-1.0,69.95
1118923,-1.0,99.95
1168170,-1.0,119.95
1203576,-1.0,139.95
1190294,-1.0,180.0
1152943,-1.0,90.0
1168176,-1.0,89.95
1167262,-1.0,119.95
1077806,-1.0,34.96
1119513,-1.0,99.95
752182,-1.0,159.95
1168177,-1.0,109.95
1090888,-1.0,99.95
378207,-1.0,89.95
909465,-1.0,69.95
1061498,-1.0,89.95
1209785,-1.0,59.95
1209784,-1.0,39.95
1152352,-1.0,159.95
1190865,-1.0,150.0
