href,href_url,Brand,Item,is_men
1103095,/keep-it-up-sweat-pants-1103095.html,Dazie,Keep It Up Sweat Pants,True
1125203,/lionel-nursing-tee-1125203.html,Ripe Maternity,Lionel Nursing Tee,True
1159543,/90s-oversized-joggers-1159543.html,TOPSHOP,'90s Oversized Joggers,True
1094747,/crossover-nursing-top-1094747.html,Angel Maternity,Crossover Nursing Top,True
1108386,/organic-cotton-comfort-hoodie-1108386.html,AERE,Organic Cotton Comfort Hoodie,True
1127502,/organic-cotton-scoop-v-tee-1127502.html,Cloth &amp; Co.,Organic Cotton Scoop V Tee,True
1130397,/sophisticated-lounge-na-only-sleep-pants-1130397.html,Calvin Klein,Sophisticated Lounge Na Only Sleep Pants,True
1157328,/cargo-jogger-pants-1157328.html,REVERSE,Cargo Jogger Pants,True
664877,/cotton-iconic-logo-tee-664877.html,Tommy Hilfiger,Cotton Iconic Logo Tee,True
1174611,/henley-zip-pants-1174611.html,Madison The Label,Henley Zip Pants,True
1170874,/madison-sweater-tee-1170874.html,Madison The Label,Madison Sweater Tee,True
1143627,/drew-tee-1143627.html,BY.DYLN,Drew Tee,True
1098848,/alex-knit-top-1098848.html,Atmos&amp;Here,Alex Knit Top,True
1098779,/sofia-sweat-top-1098779.html,Atmos&amp;Here,Sofia Sweat Top,True
1127206,/co-ord-hoodie-and-jogger-set-1127206.html,Missguided,Co Ord Hoodie And Jogger Set,True
1130396,/sophisticated-lounge-na-only-ss-crew-neck-tee-1130396.html,Calvin Klein,Sophisticated Lounge Na Only SS Crew Neck Tee,True
1147182,/supersoft-slim-fit-pants-1147182.html,Cotton On Body,Supersoft Slim Fit Pants,True
1088119,/multi-pack-cami-top-and-full-leggings-1088119.html,Boody Organic Bamboo Eco Wear,Multi Pack Cami Top and Full Leggings,True
1109217,/maxwell-joggers-1109217.html,Madison The Label,Maxwell Joggers,True
1088369,/multi-pack-cami-top-and-full-leggings-1088369.html,Boody Organic Bamboo Eco Wear,Multi Pack Cami Top and Full Leggings,True
1098780,/pixie-relaxed-lounge-sweat-top-1098780.html,Atmos&amp;Here,Pixie Relaxed Lounge Sweat Top,True
1167178,/organic-cotton-sweat-pants-1167178.html,AERE,Organic Cotton Sweat Pants,True
1123976,/lounge-about-ribbed-tank-top-1123976.html,Dazie,Lounge About Ribbed Tank Top,True
1202682,/relax-pj-short-1202682.html,Bamboo Body,Relax PJ Short,True
1214292,/the-riley-shorts-1214292.html,TJ SWIM,The Riley Shorts,True
1083659,/electric-dreams-tee-1083659.html,Lost in Lunar ,Electric Dreams Tee,True
1212514,/cabo-terry-short-1212514.html,The Wolf Gang,Cabo Terry Short,True
1134309,/lionel-nursing-tee-1134309.html,Ripe Maternity,Lionel Nursing Tee,True
1126489,/nadia-relaxed-rib-pants-1126489.html,Atmos&amp;Here,Nadia Relaxed Rib Pants,True
1113943,/tommy-badge-hoodie-1113943.html,Tommy Jeans,Tommy Badge Hoodie,True
1088426,/goodnight-sleep-pants-dusty-pink-1088426.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Pants - Dusty Pink,True
1112559,/chill-out-cropped-sweat-top-1112559.html,Dazie,Chill Out Cropped Sweat Top,True
1180087,/trademark-shorts-1180087.html,Elka Collective,Trademark Shorts,True
1157338,/crop-set-1157338.html,REVERSE,Crop Set,True
628049,/apple-crumble-lounge-pyjama-pants-628049.html,Cake Maternity,Apple Crumble Lounge &amp; Pyjama Pants,True
1157346,/ribbed-bodysuit-and-pants-set-1157346.html,REVERSE,Ribbed Bodysuit And Pants Set,True
1198980,/maui-shorts-1198980.html,ST MRLO,Maui Shorts,True
589686,/athletic-nostalgia-zip-through-hoodie-589686.html,Tommy Hilfiger,Athletic Nostalgia Zip-Through Hoodie,True
1172126,/ryder-pants-1172126.html,BY.DYLN,Ryder Pants,True
1143625,/drew-tee-1143625.html,BY.DYLN,Drew Tee,True
1196612,/super-soft-draw-cord-crew-1196612.html,Cotton On Curve,Super Soft Draw Cord Crew,True
1137039,/pixie-relaxed-lounge-sweat-pants-1137039.html,Atmos&amp;Here Curvy,Pixie Relaxed Lounge Sweat Pants,True
1098849,/alex-knit-pants-1098849.html,Atmos&amp;Here,Alex Knit Pants,True
658083,/cotton-iconic-logo-tee-658083.html,Tommy Hilfiger,Cotton Iconic Logo Tee,True
1170325,/90s-oversized-joggers-1170325.html,Missguided,90s Oversized Joggers,True
1157352,/crop-set-1157352.html,REVERSE,Crop Set,True
1207489,/henley-singlet-1207489.html,Bamboo Body,Henley Singlet,True
1157325,/short-set-1157325.html,REVERSE,Short Set,True
1136928,/jersey-rib-robe-1136928.html,Ripe Maternity,Jersey Rib Robe,True
1140460,/larissa-pants-1140460.html,Tussah,Larissa Pants,True
1136460,/willow-relaxed-shorts-1136460.html,Atmos&amp;Here Curvy,Willow Relaxed Shorts,True
1121401,/kick-back-crop-hoodie-1121401.html,Dazie,Kick Back Crop Hoodie,True
1207498,/3-4-pj-pant-1207498.html,Bamboo Body,3/4 PJ Pant,True
1175313,/90s-sweat-shorts-1175313.html,Cotton On,90s Sweat Shorts,True
1168660,/nala-linen-shorts-1168660.html,Soon Maternity,Nala Linen Shorts,True
1207492,/lounge-tee-1207492.html,Bamboo Body,Lounge Tee,True
1152947,/100-linen-shorts-1152947.html,IN BED,100% Linen Shorts,True
1166944,/est-2010-track-shorts-1166944.html,Madison The Label,Est 2010 Track Shorts,True
1093099,/sunday-feels-knitted-pants-1093099.html,Dazie,Sunday Feels Knitted Pants,True
1160533,/basic-jogger-pants-1160533.html,Calli,Basic Jogger Pants,True
1192852,/rita-drawstring-pants-1192852.html,Forcast,Rita Drawstring Pants,True
1202683,/henley-singlet-1202683.html,Bamboo Body,Henley Singlet,True
1154346,/santa-baby-tee-1154346.html,Atmos&amp;Here Curvy,Santa Baby Tee,True
1174268,/brushed-wide-leg-trousers-1174268.html,TOPSHOP,Brushed Wide Leg Trousers,True
1209786,/niah-night-dress-1209786.html,Bamboo Body,Niah Night Dress,True
1156534,/corbusier-crop-shirt-1156534.html,Des Sen,Corbusier Crop Shirt,True
1136993,/pixie-relaxed-lounge-sweat-pants-1136993.html,Atmos&amp;Here,Pixie Relaxed Lounge Sweat Pants,True
1153602,/maxwell-shorts-1153602.html,Madison The Label,Maxwell Shorts,True
1134734,/organic-cotton-sweat-pants-1134734.html,AERE,Organic Cotton Sweat Pants,True
1162774,/rib-henley-pullover-1162774.html,Cotton On Body,Rib Henley Pullover,True
1153519,/elliot-shorts-1153519.html,Madison The Label,Elliot Shorts,True
1133722,/fleur-linen-shorts-1133722.html,Le Buns,Fleur Linen Shorts,True
1109218,/maxwell-joggers-1109218.html,Madison The Label,Maxwell Joggers,True
1088421,/goodnight-sleep-set-cami-and-pants-dove-1088421.html,Boody Organic Bamboo Eco Wear,Goodnight Sleep Set - Cami and Pants - Dove,True
1139590,/drew-tee-1139590.html,BY.DYLN,Drew Tee,True
1173881,/brixton-racer-tank-1173881.html,MVN,Brixton Racer Tank,True
1168659,/nala-linen-shorts-1168659.html,Soon Maternity,Nala Linen Shorts,True
1134738,/organic-cotton-comfort-sweat-shorts-1134738.html,AERE,Organic Cotton Comfort Sweat Shorts,True
1133727,/dawn-oversized-bed-tee-1133727.html,Le Buns,Dawn Oversized Bed Tee,True
1204141,/3-4-pj-pant-1204141.html,Bamboo Body,3/4 PJ Pant,True
1149481,/maternity-smooth-touch-camisole-1149481.html,B Free Intimate Apparel,Maternity Smooth Touch Camisole,True
1104325,/ck-one-coordinating-top-1104325.html,Calvin Klein,CK One Coordinating Top,True
1098720,/olive-knit-pants-1098720.html,Atmos&amp;Here Curvy,Olive Knit Pants,True
1170326,/90s-oversized-joggers-1170326.html,Missguided,90s Oversized Joggers,True
1104265,/icon-lounge-leggings-1104265.html,Calvin Klein,Icon Lounge Leggings,True
1142723,/felce-top-1142723.html,bul,Felce Top,True
1203575,/angelica-linen-kimono-1203575.html,Amelius,Angelica Linen Kimono,True
1126223,/cara-hoodie-dress-1126223.html,she.is.us,Cara Hoodie Dress,True
1214637,/vintage-logo-tee-1214637.html,Superdry,Vintage Logo Tee,True
1175139,/college-sweater-tee-1175139.html,Madison The Label,College Sweater Tee,True
1101922,/olive-knit-pants-1101922.html,Atmos&amp;Here,Olive Knit Pants,True
1157302,/knit-set-1157302.html,REVERSE,Knit Set,True
1157348,/michigan-crop-set-1157348.html,REVERSE,Michigan Crop Set,True
1157327,/shorts-1157327.html,REVERSE,Shorts,True
1111384,/cody-drop-crotch-pants-1111384.html,Madison The Label,Cody Drop Crotch Pants,True
1152952,/100-linen-shorts-1152952.html,IN BED,100% Linen Shorts,True
1207500,/relax-pj-pants-1207500.html,Bamboo Body,Relax PJ Pants,True
1113998,/free-form-shorts-1113998.html,RUNAWAY,Free Form Shorts,True
1096359,/kick-back-sleeveless-hoodie-1096359.html,Dazie,Kick Back Sleeveless Hoodie,True
1154333,/santa-baby-tee-1154333.html,Atmos&amp;Here Curvy,Santa Baby Tee,True
589685,/athletic-nostalgia-zip-through-hoodie-589685.html,Tommy Hilfiger,Athletic Nostalgia Zip-Through Hoodie,True
1174366,/co-ord-jersey-t-shirt-wide-leg-pants-set-1174366.html,Missguided,Co-Ord Jersey T-Shirt &amp; Wide Leg Pants Set,True
1102309,/carter-classic-trackpants-1102309.html,Nude Lucy,Carter Classic Trackpants,True
1198625,/xander-sweater-1198625.html,BY.DYLN,Xander Sweater,True
1154337,/jolly-tee-1154337.html,Atmos&amp;Here Curvy,Jolly Tee,True
1153484,/elliot-shorts-1153484.html,Madison The Label,Elliot Shorts,True
1140038,/lincoln-track-shorts-1140038.html,BY.DYLN,Lincoln Track Shorts,True
1133726,/dawn-oversized-bed-tee-1133726.html,Le Buns,Dawn Oversized Bed Tee,True
1098778,/olive-relaxed-knit-top-1098778.html,Atmos&amp;Here,Olive Relaxed Knit Top,True
812591,/tommy-original-sweater-812591.html,Tommy Hilfiger,Tommy Original Sweater,True
1133082,/logo-track-pants-1133082.html,St Cloud Label,Logo Track Pants,True
1212515,/cabo-terry-short-1212515.html,The Wolf Gang,Cabo Terry Short,True
1136996,/pixie-relaxed-lounge-sweat-top-1136996.html,Atmos&amp;Here,Pixie Relaxed Lounge Sweat Top,True
1189731,/vintage-logo-tonal-embroidery-entry-tee-1189731.html,Superdry,Vintage Logo Tonal Embroidery Entry Tee ,True
1142262,/laura-relaxed-sweat-shorts-1142262.html,Atmos&amp;Here,Laura Relaxed Sweat Shorts,True
1187001,/90s-bed-t-shirt-1187001.html,Cotton On Body,90s Bed T-Shirt,True
1157324,/short-set-1157324.html,REVERSE,Short Set,True
1186994,/summer-lounge-t-shirt-1186994.html,Cotton On Body,Summer Lounge T-Shirt,True
1123974,/lounge-about-ribbed-tank-top-1123974.html,Dazie,Lounge About Ribbed Tank Top,True
589680,/nostalgia-leggings-589680.html,Tommy Hilfiger,Nostalgia Leggings,True
1152948,/100-linen-shorts-1152948.html,IN BED,100% Linen Shorts,True
1202681,/relax-pj-pants-1202681.html,Bamboo Body,Relax PJ Pants,True
1126493,/nadia-relaxed-cami-1126493.html,Atmos&amp;Here,Nadia Relaxed Cami,True
1159544,/panel-joggers-1159544.html,TOPSHOP,Panel Joggers,True
1172127,/ryder-shorts-1172127.html,BY.DYLN,Ryder Shorts,True
1154334,/sleepwear-shorts-1154334.html,Atmos&amp;Here Curvy,Sleepwear Shorts,True
1154336,/happy-holidays-gingham-tee-1154336.html,Atmos&amp;Here Curvy,Happy Holidays Gingham Tee,True
1139929,/priscilla-sweat-1139929.html,Jac &amp; Mooki,Priscilla Sweat,True
1088428,/2-pack-goodnight-sleep-cami-dusty-pink-1088428.html,Boody Organic Bamboo Eco Wear,2 Pack Goodnight Sleep Cami - Dusty Pink,True
1137000,/sofia-sweat-top-1137000.html,Atmos&amp;Here,Sofia Sweat Top,True
1185717,/sophie-tank-1185717.html,Madison The Label,Sophie Tank,True
1170875,/madison-sweater-tee-1170875.html,Madison The Label,Madison Sweater Tee,True
1175142,/elliot-shorts-1175142.html,Madison The Label,Elliot Shorts,True
589669,/athletic-nostalgia-sweatshirt-589669.html,Tommy Hilfiger,Athletic Nostalgia Sweatshirt,True
1142068,/basic-joggers-1142068.html,Missguided,Basic Joggers,True
1218746,/madison-madison-tee-1218746.html,Madison The Label,Madison Madison Tee,True
1016736,/canotta-tank-top-1016736.html,La Perla,Canotta Tank Top,True
1104649,/kick-back-crop-hoodie-1104649.html,Dazie,Kick Back Crop Hoodie,True
1088429,/2-pack-goodnight-sleep-shorts-dove-1088429.html,Boody Organic Bamboo Eco Wear,2 Pack Goodnight Sleep Shorts - Dove,True
1135020,/jai-vasicek-robe-1135020.html,Homebodii,Jai Vasicek Robe,True
1142065,/90s-oversized-joggers-1142065.html,Missguided,90s Oversized Joggers,True
1207350,/orange-label-essential-tank-1207350.html,Superdry,Orange Label Essential Tank,True
1207494,/relax-pj-short-1207494.html,Bamboo Body,Relax PJ Short,True
1151877,/french-terry-script-pants-1151877.html,Champion,French Terry Script Pants,True
1095769,/cropped-puff-sleeve-sweat-1095769.html,French Connection,Cropped Puff Sleeve Sweat,True
1088150,/sisterhood-sportswear-pants-1088150.html,Nike,Sisterhood Sportswear Pants,True
1102544,/acid-wash-joggers-1102544.html,TOPSHOP,Acid Wash Joggers,True
1133580,/mont-blanc-knit-top-1133580.html,MVN,Mont Blanc Knit Top,True
1101921,/olive-relaxed-knit-top-1101921.html,Atmos&amp;Here,Olive Relaxed Knit Top,True
1157342,/pant-set-1157342.html,REVERSE,Pant Set,True
1133731,/juniper-long-relaxed-pants-1133731.html,Le Buns,Juniper Long Relaxed Pants,True
1168324,/marnie-frill-shorts-1168324.html,Soon Maternity,Marnie Frill Shorts,True
1170313,/loopback-shorts-with-side-split-1170313.html,Missguided,Loopback Shorts with Side Split,True
749744,/blue-berry-torte-lounge-pyjama-pants-749744.html,Cake Maternity,Blue Berry Torte Lounge &amp; Pyjama Pants,True
1132646,/academy-sweatpants-1132646.html,Lioness,Academy Sweatpants,True
1162085,/chateau-pants-1162085.html,Des Sen,Chateau Pants,True
1109213,/madison-embossed-sweater-1109213.html,Madison The Label,Madison Embossed Sweater,True
1204701,/bria-shorts-1204701.html,Pea in a Pod Maternity,Bria Shorts,True
1123966,/lounge-about-boyleg-shorts-1123966.html,Dazie,Lounge About Boyleg Shorts,True
1172154,/ryder-shorts-1172154.html,BY.DYLN,Ryder Shorts,True
887417,/silvertech-everyday-tee-887417.html,Organic Basics,Silvertech Everyday Tee,True
1137151,/lincoln-track-shorts-1137151.html,BY.DYLN,Lincoln Track Shorts,True
1202669,/lounge-tee-1202669.html,Bamboo Body,Lounge Tee,True
1109219,/maxwell-joggers-1109219.html,Madison The Label,Maxwell Joggers,True
1157330,/cargo-jogger-pants-1157330.html,REVERSE,Cargo Jogger Pants,True
1142265,/laura-short-sleeve-sweat-top-1142265.html,Atmos&amp;Here,Laura Short Sleeve Sweat Top,True
1152951,/100-linen-shorts-1152951.html,IN BED,100% Linen Shorts,True
1157329,/cargo-jogger-pants-1157329.html,REVERSE,Cargo Jogger Pants,True
1031828,/sportswear-tech-fleece-pants-1031828.html,Nike,Sportswear Tech Fleece Pants,True
1142067,/basic-joggers-1142067.html,Missguided,Basic Joggers,True
1098856,/amelia-casual-zip-jacket-1098856.html,Atmos&amp;Here,Amelia Casual Zip Jacket,True
1189873,/dakota-stripe-graphic-tee-1189873.html,Superdry,DAKOTA STRIPE GRAPHIC TEE,True
1157321,/crop-set-1157321.html,REVERSE,Crop Set,True
1157336,/crop-set-1157336.html,REVERSE,Crop Set,True
1142081,/co-ord-zip-through-sweat-and-jogger-set-1142081.html,Missguided,Co-Ord Zip-Through Sweat And Jogger Set,True
1115962,/maja-sweat-top-1115962.html,Atmos&amp;Here,Maja Sweat Top,True
1130731,/sleep-recovery-long-sleeve-top-1130731.html,Cotton On Body,Sleep Recovery Long Sleeve Top,True
1134526,/xander-sweater-1134526.html,BY.DYLN,Xander Sweater,True
1117333,/henley-zip-pants-1117333.html,Madison The Label,Henley Zip Pants,True
1156063,/swiss-logo-bonded-satin-tee-1156063.html,Superdry,Swiss Logo Bonded Satin Tee,True
1126494,/nadia-relaxed-cami-1126494.html,Atmos&amp;Here,Nadia Relaxed Cami,True
1137156,/lincoln-track-shorts-1137156.html,BY.DYLN,Lincoln Track Shorts,True
1126492,/angelina-relaxed-t-shirt-1126492.html,Atmos&amp;Here,Angelina Relaxed T-Shirt,True
1144465,/millie-jumper-1144465.html,Calli,Millie Jumper,True
1088401,/white-crew-neck-tee-and-full-leggings-1088401.html,Boody Organic Bamboo Eco Wear,White Crew-Neck Tee and Full Leggings,True
1122665,/heaven-fluffy-pants-1122665.html,Dazie,Heaven Fluffy Pants,True
1123975,/lounge-about-ribbed-tank-top-1123975.html,Dazie,Lounge About Ribbed Tank Top,True
1154347,/jolly-tee-1154347.html,Atmos&amp;Here Curvy,Jolly Tee,True
1111388,/hadley-pants-1111388.html,Madison The Label,Hadley Pants,True
1169035,/jpn-symbols-entry-tee-1169035.html,Superdry,Jpn Symbols Entry Tee ,True
1122666,/heaven-fluffy-shorts-1122666.html,Dazie,Heaven Fluffy Shorts,True
1109210,/madison-embossed-sweater-1109210.html,Madison The Label,Madison Embossed Sweater,True
1104648,/slow-motion-cropped-sweatshirt-1104648.html,Dazie,Slow Motion Cropped Sweatshirt,True
1102545,/acid-wash-sweat-1102545.html,TOPSHOP,Acid Wash Sweat,True
1177861,/leisure-club-fleece-shorts-1177861.html,Cools Club,Leisure Club Fleece Shorts,True
1136360,/sleep-recovery-hip-grazer-t-shirt-1136360.html,Cotton On Body,Sleep Recovery Hip Grazer T-Shirt,True
1122663,/heaven-fluffy-cami-1122663.html,Dazie,Heaven Fluffy Cami,True
1098676,/pixie-relaxed-lounge-sweat-pants-1098676.html,Atmos&amp;Here,Pixie Relaxed Lounge Sweat Pants,True
1126488,/angelina-relaxed-t-shirt-1126488.html,Atmos&amp;Here,Angelina Relaxed T-Shirt,True
1122662,/heaven-fluffy-shorts-1122662.html,Dazie,Heaven Fluffy Shorts,True
1165462,/flatlock-oversized-sweatshirt-1165462.html,TOPSHOP,Flatlock Oversized Sweatshirt,True
1147180,/super-soft-draw-cord-crew-1147180.html,Cotton On Body,Super Soft Draw Cord Crew,True
1137165,/georgia-long-sleeve-shirt-1137165.html,Polo Ralph Lauren,Georgia Long Sleeve Shirt,True
1121736,/janie-linen-culottes-1121736.html,SABA,Janie Linen Culottes,True
1121734,/janie-linen-straight-pants-1121734.html,SABA,Janie Linen Straight Pants,True
1083200,/pro-wide-waistband-3-inch-shorts-1083200.html,Nike,Pro Wide Waistband 3 Inch Shorts,True
1162413,/tailored-linen-pants-1162413.html,AERE,Tailored Linen Pants,True
1163449,/stevie-shorts-1163449.html,Nobody Denim,Stevie Shorts,True
1209246,/petal-culottes-1209246.html,Gorman,Petal Culottes,True
1133570,/tilly-shorts-1133570.html,Assembly Label,Tilly Shorts,True
1121371,/high-moms-shorts-1121371.html,Lee,High Moms Shorts,True
1167453,/nude-classic-shorts-1167453.html,Nude Lucy,Nude Classic Shorts,True
1161512,/speed-creation-shorts-1161512.html,adidas Performance,Speed Creation Shorts,True
1138490,/button-through-linen-lounge-shorts-1138490.html,AERE,Button Through Linen Lounge Shorts,True
1133549,/ollie-linen-pants-1133549.html,Assembly Label,Ollie Linen Pants,True
1158880,/organic-cotton-bike-shorts-1158880.html,AERE,Organic Cotton Bike Shorts,True
1153956,/frida-wrap-skirt-1153956.html,Atmos&amp;Here,Frida Wrap Skirt,True
1114270,/essential-organic-cotton-v-neck-tee-1114270.html,Atmos&amp;Here,Essential Organic Cotton V-Neck Tee,True
1172717,/linen-wide-leg-pants-1172717.html,AERE,Linen Wide Leg Pants,True
1138491,/blouson-sleeve-top-1138491.html,AERE,Blouson Sleeve Top,True
1154013,/sarah-linen-blend-shorts-1154013.html,Atmos&amp;Here,Sarah Linen Blend Shorts,True
1172718,/linen-wide-leg-pants-1172718.html,AERE,Linen Wide Leg Pants,True
1182361,/stacey-shorts-1182361.html,Calli,Stacey Shorts,True
1133539,/short-sleeve-button-up-shirt-1133539.html,Assembly Label,Short Sleeve Button Up Shirt,True
1114271,/essential-organic-cotton-v-neck-tee-1114271.html,Atmos&amp;Here,Essential Organic Cotton V-Neck Tee,True
1182354,/aimee-tank-top-1182354.html,Calli,Aimee Tank Top,True
1132956,/lucette-midi-skirt-1132956.html,Bec + Bridge,Lucette Midi Skirt,True
1176403,/cities-relaxed-tee-1176403.html,Stussy,Cities Relaxed Tee,True
1130049,/girlfriends-knit-tank-1130049.html,Dazie,Girlfriends Knit Tank,True
1163452,/frankie-bermuda-shorts-1163452.html,Nobody Denim,Frankie Bermuda Shorts,True
1176491,/amelia-crop-logo-tee-1176491.html,C&amp;M CAMILLA AND MARC,Amelia Crop Logo Tee,True
1154022,/sarah-linen-blend-shorts-1154022.html,Atmos&amp;Here,Sarah Linen Blend Shorts,True
1185963,/logo-crew-tee-1185963.html,Assembly Label,Logo Crew Tee,True
